time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
297.6,96,0,0.314670586,-0.535762534,-0.067373614,-0.221091948,0.303233929,-0.528907042,-0.07553567,-0.225673113,0.424764637,-0.618141609,0.019540253,-0.193376972,0.402560287,-0.616536719,0.016847311,-0.213976432,0.508232602,-0.420859482,0.017245347,0.087373119,0.412050723,-0.315979962,0.048206112,0.096070761,126.0556798,129.6938416,255.7495214,0.491952108,0.850433119,0.83214097,1.042906247,1.019097006,0.929092084,0.728030685,7.842942657,6.15010165,7.368939949,6.621451812,12.06401326,10.09557236,9.607327859,9.082082923,0.147218901,0.200175772,0.13279692,0.156010973,29.4620031,30.28303207,59.74503517,48.9876913,7.958324377,-4.58724711,3.371077266,300.8,78.39791196,82.54278316,99.55411149,5.741710081,0.100667997,19.98581658,13.93816277,5.590247884,0.294523948,77.46518185,74.49378586,100.0368893,5.58922042,424.1190332,407.7821572,7.494824065,7.783048578,19.99998536,13.99920501,
300.8,97,0,0.463552791,-0.530852258,-0.059878149,-0.067299467,0.430739952,-0.508371529,-0.072791541,-0.077631578,0.625735176,-0.638345676,0.002278747,-0.0126105,0.574586926,-0.619449103,-0.004462796,-0.044862177,0.609719175,-0.444443806,0.062451505,0.16527537,0.586756505,-0.274024458,0.043920057,0.312732047,126.8455579,129.518789,256.3643469,0.493770472,0.99440505,0.939111481,1.264080852,1.194036029,1.054162981,0.860780963,7.828507365,6.002031905,7.224916221,6.725215761,11.96653735,9.812218189,9.374475812,9.237177147,0.146681377,0.204342333,0.134722399,0.153687169,29.0826347,30.70295698,59.78559167,48.37563172,7.578955973,-4.167322203,3.41163377,304,78.59360873,84.72058162,99.42033193,5.712018004,0.100412863,20.01944855,13.9134049,5.553304992,0.293367491,77.10357614,75.23261003,99.97637656,5.620407485,431.9142492,402.6343133,7.483391664,7.649599828,19.99998501,13.97410227,
304,98,0,0.468881395,-0.445898254,-0.116503085,0.022983141,0.432561911,-0.424018154,-0.128732434,0.008543757,0.514512633,-0.559690582,-0.03357798,-0.045177949,0.460701111,-0.538426339,-0.041158379,-0.077725228,0.426286664,-0.327594091,0.02310798,0.098692574,0.381627597,-0.188372409,0.020360236,0.193255187,127.8965672,128.8618739,256.758441,0.496989686,0.914779649,0.856580065,1.074203215,0.99912745,0.753880755,0.570000006,8.170040284,6.107382043,7.213692275,6.964670727,12.49474453,9.973241226,9.29891608,9.521165063,0.140654665,0.200907483,0.134046623,0.147293115,28.06260274,29.86556752,57.92817026,48.30073841,6.558924015,-5.004711662,1.554212352,307.2,75.83935794,83.2837087,99.65935143,5.677907919,0.099050374,20.01069955,13.8963794,5.48354344,0.286878446,74.64624402,76.39341044,99.97385343,5.61674737,555.3823325,520.7429803,7.110890793,7.312553625,20.00000054,13.99799589,
307.2,99,0,0.370952185,-0.412823908,-0.143938033,-0.041871722,0.346040754,-0.400967172,-0.152736297,-0.054926419,0.313216436,-0.493847086,-0.046160919,-0.180630651,0.276963781,-0.482742412,-0.051853143,-0.205778631,0.237799966,-0.244722328,-0.037190186,-0.006922362,0.11024869,-0.188257751,0.013596823,-0.078009061,128.1990224,128.8772284,257.0762508,0.497545981,0.783776093,0.747007926,0.807063522,0.759706193,0.482522294,0.298506441,8.308204666,6.440795136,7.297912341,6.97905938,12.73602305,10.55838273,9.416111644,9.52579166,0.138582593,0.190856083,0.13262677,0.146547721,28.06523186,28.74581499,56.81104685,49.24284606,6.561553134,-6.124464186,0.437088947,310.4,74.56660099,80.97821088,100.0316887,5.629918132,0.099434248,19.99826159,13.99023421,5.414358787,0.270129737,74.50023154,76.5929308,100.0162179,5.572564115,691.1554523,654.1493646,6.579732971,6.88619309,20.00001112,14.01344354,
310.4,100,0,0.385613339,-0.486891571,-0.115158042,-0.101278232,0.375031879,-0.482630323,-0.121924838,-0.107598444,0.342448615,-0.54552453,-0.012903986,-0.203075915,0.325492246,-0.545411965,-0.016214465,-0.219919719,0.400339114,-0.310768074,-0.04620566,0.08957104,0.248777913,-0.231346299,0.007917443,0.017431614,127.7157332,129.2486176,256.9643508,0.495932656,0.87250491,0.857662202,0.887973146,0.870904211,0.711107188,0.480124211,7.973693585,6.548315541,7.396236592,6.805115859,12.25167182,10.77728073,9.599055163,9.333082402,0.145000991,0.188129594,0.131674387,0.151218075,28.24715959,29.3178023,57.56496189,48.79989787,6.743480867,-5.552476879,1.191003988,313.6,75.34405779,82.73448622,100.0734712,5.591488613,0.100528292,20.03753917,14.20796143,5.381057953,0.247789535,78.25626532,75.53122338,100.030611,5.496943524,706.44208,663.3142624,6.361913317,6.716970857,20.00001227,14.00233833,
313.6,101,0,0.461555994,-0.463597134,-0.124975007,-0.00204114,0.462144116,-0.461910646,-0.131582976,0.00023347,0.435988205,-0.585056391,0.01913391,-0.149068186,0.432149919,-0.590833887,0.017587537,-0.158683968,0.669078347,-0.347106008,-0.037162349,0.32197234,0.579734102,-0.205916116,-0.013735781,0.373817986,126.6028444,129.4168755,256.0197199,0.493470588,0.925153129,0.924054762,1.021044595,1.022983807,1.016184355,0.785650218,7.633674257,6.222669723,7.479105593,6.792941785,11.80185855,10.23372623,9.718957671,9.327398517,0.151935399,0.198724662,0.130452815,0.151875405,26.87858485,31.41412192,58.29270678,45.74567752,5.374906129,-3.456157256,1.918748873,316.8,73.67257197,87.18983704,99.81471638,5.582229753,0.097608513,20.1330881,14.4380554,5.381836774,0.231287608,81.96703509,75.10191565,99.96836892,5.422218444,607.8238555,575.1952225,6.551954423,6.913993607,19.99999142,13.99312238,
316.8,102,0,0.344687357,-0.204656358,-0.219072672,0.140030999,0.347883423,-0.201336451,-0.226541819,0.146546971,0.246115883,-0.428203284,-0.010422575,-0.182087401,0.244441285,-0.433815157,-0.011576586,-0.189373872,0.531157168,-0.19615219,-0.059316373,0.335004977,0.506689065,-0.106640277,-0.0319643,0.400048788,124.9454014,129.758706,254.7041074,0.489646032,0.549343715,0.549219874,0.674319167,0.678256442,0.727309358,0.613329342,7.784093342,5.856954913,7.502901366,7.005327901,12.12095392,9.597434181,9.706474894,9.524392425,0.150005694,0.210374471,0.129459689,0.145833429,25.01283839,32.54514575,57.55798414,43.18640118,3.509159662,-2.325133429,1.184026233,320,68.73513194,88.11731106,99.77990899,5.586483641,0.087272579,20.22583673,14.57269086,5.387339982,0.226498876,82.77199163,76.96186836,99.84729802,5.389378828,559.8605596,570.7567276,6.906102036,7.241712421,19.99997027,13.99810725,
320,103,0,0.052244806,0.06080436,-0.30352393,0.113049166,0.045942417,0.069327736,-0.312623763,0.115270153,-0.134823546,-0.17626978,-0.076151982,-0.311093325,-0.148770439,-0.176748854,-0.078600806,-0.325519293,0.021638129,-0.015173461,-0.076764919,0.006464668,0.021658576,-0.011373444,-0.037242761,0.010285132,123.5748801,130.3435138,253.9183939,0.485938778,-0.008559555,-0.02338532,0.041446234,0.027978415,0.03681159,0.03303202,8.19327814,5.85494615,7.430487286,7.106418874,12.73985085,9.607414897,9.591267286,9.55328295,0.142169066,0.210984171,0.130384432,0.141840998,25.28893496,31.51692668,56.80586164,44.37364644,3.785256234,-3.353352499,0.431903734,323.2,65.49065627,83.77133448,100.178965,5.582966842,0.071304329,20.25975803,14.60961463,5.381036728,0.228892578,82.63646756,79.95634854,99.73236392,5.398324033,671.9720739,727.6594171,7.298681768,7.527983073,20.00000494,14.0034557,
323.2,104,0,-0.111672256,0.04364615,-0.292068515,-0.068026106,-0.126872412,0.053069292,-0.301292193,-0.07380312,-0.321363769,-0.107344862,-0.094008733,-0.428708631,-0.346062094,-0.105232022,-0.097426704,-0.451294116,-0.327145555,-0.018810859,-0.045946674,-0.345956414,-0.310585942,0.045448378,-0.054095345,-0.265137564,123.6541087,130.2706265,253.9247353,0.486224801,-0.155318406,-0.179941705,-0.214018908,-0.240830072,-0.308334696,-0.35603432,8.196613571,6.03200273,7.359530509,6.895072909,12.63672634,9.96690407,9.528108205,9.260373691,0.141004021,0.206481753,0.131976457,0.146290091,27.19568312,30.57707249,57.77275561,46.88190045,5.692004394,-4.293206684,1.39879771,326.4,66.19079647,78.9796834,100.554773,5.584650883,0.054778902,20.24280027,14.58165484,5.377286669,0.231221692,83.54317336,81.85974972,99.65222976,5.404951807,837.6656915,885.5625904,7.74369326,7.814157108,20.0000592,14.00132878,
326.4,105,0,-0.015816358,-0.167578293,-0.230895559,-0.183394651,-0.021298141,-0.169783761,-0.236040451,-0.191081902,-0.207763548,-0.275813234,-0.04327732,-0.483576782,-0.218714178,-0.281465716,-0.04494484,-0.500179894,-0.237152005,-0.15858421,-0.003780423,-0.395736215,-0.2206863,0.06753109,-0.080530826,-0.15315521,125.0326802,129.3470218,254.379702,0.490559655,0.151761935,0.14848562,0.068049686,0.062751537,-0.078567794,-0.288217389,7.620264632,5.994588555,7.430435466,6.625461906,11.69158211,9.949844309,9.635106709,8.973167953,0.151767065,0.208463946,0.13095716,0.153364146,27.29240658,32.12818652,59.4205931,45.69293677,5.788727854,-2.74209266,3.046635194,329.6,67.47403892,77.76612558,100.4257174,5.619122913,0.041259139,20.22405557,14.47081912,5.400514316,0.230467779,84.28819775,82.60201536,99.55972537,5.379776533,865.9425096,852.565462,8.125781477,8.101804662,20.00000472,13.99829576,
329.6,106,0,0.160132565,-0.278378901,-0.205977512,-0.118246336,0.174848471,-0.295258219,-0.205858318,-0.120409749,-0.010458281,-0.473149303,0.010867657,-0.483607585,0.005980289,-0.490099501,0.012040557,-0.484119212,0.059173223,-0.267917799,0.001916906,-0.208744576,0.006755636,0.024324489,-0.06830921,0.031080125,126.2920553,128.6704784,254.9625336,0.49420973,0.438511466,0.47010669,0.462691022,0.496079791,0.327091022,-0.017568853,7.073936142,5.814672448,7.578646902,6.647241104,10.90005752,9.626465396,9.800570432,9.073657984,0.163384795,0.213780257,0.128033018,0.153958244,24.84686842,34.64085332,59.48772173,41.49690792,3.343189691,-0.229425861,3.113763829,332.8,67.60652412,79.24198761,99.92035287,5.680927687,0.032351732,20.2302689,14.28438611,5.451971057,0.227694404,83.49838147,83.46098393,99.42269076,5.345404215,717.8720167,650.8368047,8.278107617,8.281352923,19.99988808,13.99913915,
332.8,107,0,0.255621344,-0.262633884,-0.211521617,-0.00701254,0.27205921,-0.277572261,-0.211736179,-0.005513051,0.114892103,-0.546494999,0.017422557,-0.431602896,0.133861461,-0.562176293,0.018262011,-0.428314832,0.259533588,-0.314580817,-0.010315921,-0.05504723,0.100194703,-0.095075428,-0.006846274,0.005119275,126.6903513,128.6928896,255.3832409,0.494924708,0.518255228,0.549631471,0.661387102,0.696037755,0.574114405,0.195270131,7.209597609,5.837408893,7.587853144,6.914655736,11.14747468,9.607423211,9.807527161,9.476766865,0.16149804,0.211672495,0.127804067,0.148759583,23.52135082,34.54930292,58.07065375,40.44570159,2.017672098,-0.320976256,1.696695842,336,69.27547375,81.44799478,99.55849552,5.735045069,0.030854725,20.24610473,14.14503883,5.502226767,0.226485744,81.78772532,84.13725274,99.31220285,5.350817872,533.8696679,465.5864864,8.247424419,8.328755397,19.99996892,14.00082897,
336,108,0,0.30111839,-0.325417164,-0.188298361,-0.024298773,0.292894261,-0.3203691,-0.195353043,-0.027474838,0.18426208,-0.529524373,-0.004188758,-0.345262293,0.170203919,-0.529288108,-0.007542881,-0.359084189,0.321246755,-0.333043803,-0.01006677,-0.011797048,0.12032161,-0.193104754,0.037239408,-0.072783144,126.7440542,128.5772084,255.3212626,0.495230042,0.626535554,0.613263361,0.713786453,0.699492027,0.654290557,0.313426365,7.929812504,6.044008191,7.408592533,7.056702472,12.2019418,9.920353443,9.625028328,9.699106476,0.146893699,0.203861306,0.131607808,0.146201865,26.02813548,31.46310761,57.49124308,45.15897843,4.524456751,-3.407171571,1.11728518,339.2,73.26791274,84.29823224,99.62774554,5.762988385,0.038996854,20.24497378,14.17958541,5.522059915,0.229565663,80.37203817,83.27571785,99.33103494,5.42085776,465.613076,429.0633495,8.228561819,8.346605406,20.00020633,14.00052697,
339.2,109,1,0.331626871,-0.464725184,-0.142716683,-0.133098313,0.297846467,-0.442073572,-0.156338124,-0.144227105,0.202810254,-0.4781874,-0.01869259,-0.275377146,0.15406209,-0.463655596,-0.025894968,-0.309593506,0.321937401,-0.287331185,-0.012349158,0.034606216,0.176815867,-0.147435792,0.008146405,0.029380075,126.6930128,128.100584,254.7935968,0.49600208,0.796352056,0.739920039,0.680997654,0.617717686,0.609268586,0.324251658,8.546140937,6.112138929,7.229386728,6.897658613,13.08259861,10.03714779,9.428757435,9.480019764,0.134061138,0.201456087,0.135244628,0.149678346,30.02686104,28.67786501,58.70472605,50.86949133,8.523182316,-6.192414173,2.330768143,342.4,75.83467888,87.38838635,99.9648465,5.774009831,0.053844068,20.22229848,14.34238569,5.51495479,0.232971147,80.07052405,81.13216686,99.48609721,5.524449221,551.0695542,535.6916547,8.293693211,8.398059666,20.00009724,13.99959063,
342.4,110,1,0.288646454,-0.446625899,-0.143911808,-0.157979445,0.252128318,-0.423710994,-0.158374398,-0.171582676,0.124425618,-0.376771332,-0.030196945,-0.252345715,0.071038831,-0.362314043,-0.037410406,-0.291275211,0.262273281,-0.160867361,-0.029338747,0.10140592,0.209398997,0.018237082,-0.062797204,0.227636079,126.0049396,128.1382201,254.1431597,0.494618435,0.735272353,0.675839312,0.50119695,0.433352874,0.423140642,0.191161914,8.566635506,5.967399473,7.209404158,6.695708738,13.1342959,9.806916267,9.365965824,9.152260531,0.133717439,0.206600734,0.135100562,0.15321859,31.10516861,28.78788019,59.8930488,51.66865449,9.601489884,-6.082398991,3.519090893,345.6,74.51052512,88.81739074,100.2278021,5.774366921,0.071499869,20.19777963,14.46459302,5.505101471,0.230711243,81.11127766,79.2902401,99.68976617,5.589608189,720.8582955,698.3678659,8.346398552,8.434864479,19.99962728,13.99969263,
345.6,111,1,0.17987162,-0.241322851,-0.210657462,-0.061451232,0.15644382,-0.227828333,-0.222238472,-0.071384512,-0.019298713,-0.246641738,-0.052141507,-0.26594045,-0.055893907,-0.240481403,-0.057121548,-0.29637531,0.124776766,-0.063241138,-0.030684368,0.061535628,0.144276569,0.134047074,-0.102137744,0.278323643,124.9012545,128.6895519,253.5908064,0.491487909,0.421194471,0.384272153,0.227343025,0.184587496,0.188017904,0.010229495,8.118646629,5.840761502,7.294024323,6.764611595,12.54090144,9.600981346,9.415475316,9.196465198,0.143088732,0.211105886,0.132777801,0.150939551,28.26577739,31.04908038,59.31485777,47.31755955,6.762098664,-3.821198795,2.940899869,348.8,71.58169779,87.80782672,100.2245876,5.762953666,0.092682083,20.18953567,14.47560444,5.499794713,0.229492966,82.45949125,78.37543223,99.84642782,5.570685152,858.8374167,812.7505865,8.305308443,8.402155422,19.99974782,14.00022997,
348.8,112,1,0.138736037,-0.128369136,-0.273831207,0.010366902,0.120174253,-0.117348436,-0.284174228,0.002825817,-0.108637441,-0.212169477,-0.058089614,-0.320806918,-0.137870575,-0.207894503,-0.062784045,-0.345765078,0.000492538,-0.110561734,-0.001376767,-0.110069197,0.039576372,0.077081745,-0.079719769,0.116658117,124.7223278,128.5160649,253.2383927,0.491437167,0.267105173,0.237522689,0.103532035,0.070023928,0.111054272,-0.037505372,7.702272495,5.87342817,7.329940959,7.033976732,11.96999374,9.662004522,9.458869065,9.574940352,0.151648597,0.210051065,0.132098102,0.145353966,24.86542751,32.93378483,57.79921234,42.77164215,3.361748787,-1.93649435,1.425254437,352,70.08364289,86.08305533,100.0285639,5.759275675,0.110536918,20.19679948,14.46059749,5.489992096,0.241549006,82.70069233,78.09017233,99.88895568,5.499220661,876.3100045,815.6301625,8.23035878,8.34145213,20.00065932,14.00017257,
352,113,1,0.225646706,-0.273956846,-0.268592414,-0.04831014,0.195028942,-0.254471743,-0.281046107,-0.059442801,-0.0792237,-0.36115555,-0.014676615,-0.44037925,-0.122230209,-0.348488279,-0.022129623,-0.470718488,0.009700214,-0.260530449,0.016494774,-0.250830236,-0.019798698,-0.084542832,-0.029075863,-0.10434153,125.954399,127.3388808,253.2932798,0.495925261,0.499603552,0.449500686,0.28193185,0.22625807,0.270230663,0.064744134,7.691696923,5.996715761,7.267456103,7.168479441,11.90539778,9.877917429,9.423891449,9.800814736,0.151561804,0.2058969,0.133873782,0.143148323,24.51288731,32.72868075,57.24156806,42.60681352,3.009208581,-2.141598425,0.867610156,355.2,70.26914384,85.43847072,99.87899101,5.794754068,0.101166859,20.21511441,14.4829019,5.48711149,0.252641126,82.2854298,78.74960349,99.7939994,5.44416764,775.7463384,730.3856003,8.240819845,8.344716773,20.00059707,13.9998113,
355.2,114,1,0.306358123,-0.499917623,-0.210082761,-0.1935595,0.263102861,-0.472192751,-0.224917876,-0.20908989,-0.00155716,-0.588623257,0.046564863,-0.590180417,-0.060080347,-0.567755589,0.036681754,-0.627835936,0.102844818,-0.376917012,-0.006910941,-0.274072195,-0.061685521,-0.177530269,-0.003277345,-0.23921579,127.314587,126.4753303,253.7899173,0.500101358,0.806275746,0.735295612,0.587066097,0.507675242,0.47976183,0.115844748,8.027239747,6.12363585,7.198627162,7.009622777,12.27621509,10.09015185,9.359713569,9.591501255,0.143846573,0.201786469,0.135475139,0.146648617,27.28890655,30.73437016,58.02327671,46.70852464,5.785227821,-4.135909017,1.649318805,358.4,71.19306342,85.33334271,99.93513852,5.864348437,0.057499538,20.24600974,14.47857951,5.519742396,0.229416814,82.98899586,80.84977994,99.62887002,5.441138428,639.8933446,633.5572572,8.324100713,8.407172511,19.99886106,13.99989813,
358.4,115,1,0.24290137,-0.584640668,-0.15744064,-0.341739298,0.204685483,-0.559230353,-0.171837711,-0.35454487,0.012788361,-0.687256986,0.051317377,-0.674468625,-0.040597898,-0.66857797,0.042393683,-0.709175867,0.086902509,-0.416142299,-0.029863374,-0.32923979,-0.170996226,-0.137770895,-0.019860451,-0.30876712,127.6559349,126.7111128,254.3670477,0.500322917,0.827542038,0.763915835,0.700045347,0.627980072,0.503044807,-0.033225331,8.31003742,6.214577013,7.221120054,6.709357178,12.62612797,10.22087302,9.370032895,9.16050519,0.137246863,0.198904787,0.134778257,0.152832931,30.31728278,28.86484091,59.18212369,50.95025571,8.813604059,-6.005438272,2.808165786,361.6,72.45887062,84.02113728,100.0944867,5.920287913,0.025894542,20.2714642,14.38542377,5.579452333,0.184512894,84.88233225,83.59638055,99.53081521,5.486787578,567.3066446,590.7268555,8.300441786,8.3942536,19.99866357,14.00024967,
361.6,116,1,0.114523887,-0.539561685,-0.148101767,-0.425037797,0.093150699,-0.523665383,-0.160063237,-0.430514685,-0.043298579,-0.592944985,-0.01554248,-0.636243564,-0.077185409,-0.58346614,-0.021568785,-0.660651549,-0.077418602,-0.431952,-0.012843745,-0.509370602,-0.315710285,-0.086544199,-0.045639511,-0.402254484,127.4328759,127.2670919,254.6999678,0.498870437,0.654085572,0.616816082,0.549646406,0.506280731,0.354533398,-0.229166086,8.196876708,6.22056698,7.307188036,6.499892788,12.55595914,10.19673788,9.459899156,8.884253586,0.140056537,0.198446095,0.132866077,0.15769378,31.02016196,28.98623241,60.00639437,51.46304237,9.516483235,-5.884046772,3.632436462,364.8,73.27596885,81.7267898,100.1371046,5.928782159,0.051789822,20.25445801,14.26587377,5.611245114,0.184681827,86.0850131,85.4368986,99.57711051,5.554448169,628.5362771,648.659632,8.05711199,8.220677952,20.00191257,14.00009271,10
364.8,117,1,0.113007982,-0.466610227,-0.186363188,-0.353602245,0.096100415,-0.455536358,-0.197078294,-0.359435944,-0.063349495,-0.441856928,-0.08673739,-0.505206423,-0.092299309,-0.436274398,-0.091609822,-0.528573707,-0.15947905,-0.429747401,0.002113338,-0.589226451,-0.322858155,-0.160586908,-0.041426982,-0.483445063,127.3588261,127.4469846,254.8058107,0.498387832,0.579618209,0.551636773,0.378507434,0.343975089,0.270268351,-0.162271246,7.722764303,6.129883897,7.336575712,6.492943472,12.01849294,10.0196428,9.500805785,8.924491274,0.151356046,0.200715014,0.132378467,0.158726628,29.20537123,31.1183151,60.32368633,48.09432047,7.701692502,-3.751964079,3.949728422,368,72.44590045,81.39827927,100.0478706,5.908965973,0.087030678,20.20319333,14.21989937,5.583381192,0.241186085,85.74410593,85.89097645,99.71284357,5.583735088,810.8244997,806.2925344,7.741828871,7.996805718,20.00287516,13.9995775,
368,118,1,0.264003629,-0.368981614,-0.255239758,-0.104977985,0.228615321,-0.352281999,-0.267278574,-0.123666679,0.022733228,-0.380065416,-0.10322666,-0.357332188,-0.029159492,-0.367345739,-0.109693287,-0.396505231,0.015736409,-0.367702486,-0.034185358,-0.351966078,-0.10211134,-0.31664764,-0.01496194,-0.41875898,127.0507407,127.6385216,254.6892623,0.497444378,0.632985243,0.58089732,0.402798644,0.338186248,0.383438895,0.2145363,7.291014666,6.02623623,7.250763821,6.649542041,11.40031173,9.841333614,9.398890277,9.177859287,0.160722955,0.203467003,0.134152963,0.155808483,26.8603243,33.22332077,60.08364507,44.33018111,5.35664557,-1.646958407,3.709687163,371.2,70.41860348,85.1382578,100.0365841,5.899838196,0.055065051,20.18566719,14.2486982,5.531195308,0.264387329,84.95795773,85.78259048,99.83804208,5.52963781,963.9614151,940.3856973,7.594095124,7.900693833,19.9968983,13.99982789,
